Year,school_dbn,avg_attendance,school_level,regents_exam,total_tested,mean_score,number_scoring_below_65,number_scoring_65_or_above,number_scoring_80_or_above,number_scoring_cr,per_below_65,per_above_65,per_above_80,college_readiness_rate
2018,07X473,0.7681567146565966,High school,Common Core English,88,57,42,46,14,17,0.4772727272727273,0.5227272727272727,0.1590909090909091,0.19318181818181818
2018,07X473,0.7681567146565966,High school,Common Core Geometry,64,43.1,63,1,0,0,0.984375,0.015625,0,0
2018,07X495,0.9399053243593237,High school,Common Core English,145,83.9,3,142,105,126,0.020689655172413793,0.9793103448275862,0.7241379310344828,0.8689655172413793
2018,07X500,0.9140014903378656,Secondary School,Common Core Algebra,75,70.3,16,59,10,42,0.21333333333333335,0.7866666666666666,0.13333333333333333,0.56
2018,07X500,0.9140014903378656,Secondary School,Common Core Algebra2,27,77.9,1,26,11,26,0.037037037037037035,0.9629629629629629,0.4074074074074074,0.9629629629629629
2018,07X500,0.9140014903378656,Secondary School,Common Core English,106,71.4,27,79,36,53,0.25471698113207547,0.7452830188679245,0.33962264150943394,0.5
2018,07X500,0.9140014903378656,Secondary School,Common Core Geometry,83,74.7,6,77,23,62,0.07228915662650602,0.927710843373494,0.27710843373493976,0.7469879518072289
2018,07X522,0.7565952943998904,High school,Common Core Algebra,163,61.9,88,75,6,45,0.5398773006134969,0.4601226993865031,0.03680981595092025,0.27607361963190186
2018,07X522,0.7565952943998904,High school,Common Core Algebra2,41,61.1,25,16,1,16,0.6097560975609756,0.3902439024390244,0.024390243902439025,0.3902439024390244
2018,07X522,0.7565952943998904,High school,Common Core English,146,66.1,46,100,38,57,0.3150684931506849,0.684931506849315,0.2602739726027397,0.3904109589041096
2018,07X522,0.7565952943998904,High school,Common Core Geometry,63,61.1,31,32,6,21,0.49206349206349204,0.5079365079365079,0.09523809523809523,0.3333333333333333
2018,07X527,0.8339102119155319,High school,Common Core Algebra,196,62.3,101,95,6,53,0.5153061224489796,0.4846938775510204,0.030612244897959183,0.27040816326530615
2018,07X527,0.8339102119155319,High school,Common Core Algebra2,83,57.1,52,31,3,31,0.6265060240963856,0.37349397590361444,0.03614457831325301,0.37349397590361444
2018,07X527,0.8339102119155319,High school,Common Core English,237,55.3,135,102,27,40,0.569620253164557,0.43037974683544306,0.11392405063291139,0.16877637130801687
2018,07X527,0.8339102119155319,High school,Common Core Geometry,150,46.1,136,14,0,5,0.9066666666666666,0.09333333333333334,0,0.03333333333333333
2018,07X547,0.7675817024029431,High school,Common Core Algebra,107,55.1,80,27,0,9,0.7476635514018691,0.2523364485981308,0,0.08411214953271028
2018,07X547,0.7675817024029431,High school,Common Core English,101,59.2,47,54,24,33,0.46534653465346537,0.5346534653465347,0.2376237623762376,0.32673267326732675
2018,07X547,0.7675817024029431,High school,Common Core Geometry,30,44.7,28,2,0,0,0.9333333333333333,0.06666666666666667,0,0
2018,07X548,0.7836920883820385,High school,Common Core Algebra,182,60.2,104,78,6,55,0.5714285714285714,0.42857142857142855,0.03296703296703297,0.3021978021978022
2018,07X548,0.7836920883820385,High school,Common Core Algebra2,23,60.9,12,11,1,11,0.5217391304347826,0.4782608695652174,0.043478260869565216,0.4782608695652174
2018,07X548,0.7836920883820385,High school,Common Core English,136,59.7,55,81,31,42,0.40441176470588236,0.5955882352941176,0.22794117647058823,0.3088235294117647
2018,07X548,0.7836920883820385,High school,Common Core Geometry,10,60,7,3,0,2,0.7,0.3,0,0.2
2018,07X551,0.8276777181951537,Secondary School,Common Core Algebra,203,56.9,136,67,0,33,0.6699507389162561,0.33004926108374383,0,0.1625615763546798
2018,07X551,0.8276777181951537,Secondary School,Common Core Algebra2,36,52.2,32,4,0,4,0.8888888888888888,0.1111111111111111,0,0.1111111111111111
2018,07X551,0.8276777181951537,Secondary School,Common Core English,197,52.6,116,81,20,34,0.5888324873096447,0.41116751269035534,0.10152284263959391,0.17258883248730963
2018,07X551,0.8276777181951537,Secondary School,Common Core Geometry,44,57,29,15,2,11,0.6590909090909091,0.3409090909090909,0.045454545454545456,0.25
2018,07X600,0.8419609391882326,High school,Common Core Algebra,163,59.3,97,66,4,37,0.5950920245398773,0.4049079754601227,0.024539877300613498,0.22699386503067484
2018,07X600,0.8419609391882326,High school,Common Core Algebra2,14,54,12,2,0,2,0.8571428571428571,0.14285714285714285,0,0.14285714285714285
2018,07X600,0.8419609391882326,High school,Common Core English,142,64,52,90,32,46,0.36619718309859156,0.6338028169014085,0.22535211267605634,0.323943661971831
2018,07X600,0.8419609391882326,High school,Common Core Geometry,18,53.2,13,5,0,1,0.7222222222222222,0.2777777777777778,0,0.05555555555555555
2018,07X670,0.7969896093596047,High school,Common Core Algebra,193,61.6,99,94,12,66,0.5129533678756477,0.48704663212435234,0.06217616580310881,0.34196891191709844
2018,07X670,0.7969896093596047,High school,Common Core Algebra2,20,64.3,7,13,2,13,0.35,0.65,0.1,0.65
2018,07X670,0.7969896093596047,High school,Common Core English,146,66,49,97,47,63,0.3356164383561644,0.6643835616438356,0.3219178082191781,0.4315068493150685
2018,07X670,0.7969896093596047,High school,Common Core Geometry,6,66.5,3,3,0,3,0.5,0.5,0,0.5
2018,08X269,0.8463489265717781,Secondary School,Common Core Algebra,186,63.1,90,96,13,67,0.4838709677419355,0.5161290322580645,0.06989247311827956,0.3602150537634409
2018,08X269,0.8463489265717781,Secondary School,Common Core Algebra2,109,52.9,93,16,0,16,0.8532110091743119,0.14678899082568808,0,0.14678899082568808
2018,08X269,0.8463489265717781,Secondary School,Common Core English,105,70.1,20,85,37,48,0.19047619047619047,0.8095238095238095,0.3523809523809524,0.45714285714285713
2018,08X282,0.7696350572980319,High school,Common Core Algebra,111,63,54,57,7,40,0.4864864864864865,0.5135135135135135,0.06306306306306306,0.36036036036036034
2018,08X282,0.7696350572980319,High school,Common Core Algebra2,6,74.5,1,5,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
2018,08X282,0.7696350572980319,High school,Common Core English,60,59.2,28,32,10,16,0.4666666666666667,0.5333333333333333,0.16666666666666666,0.26666666666666666
2018,08X282,0.7696350572980319,High school,Common Core Geometry,11,66.5,5,6,3,5,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.45454545454545453
2018,08X293,0.8281264901835225,High school,Common Core Algebra,169,62.6,85,84,9,51,0.5029585798816568,0.4970414201183432,0.05325443786982249,0.30177514792899407
2018,08X293,0.8281264901835225,High school,Common Core Algebra2,22,66.4,6,16,0,16,0.2727272727272727,0.7272727272727273,0,0.7272727272727273
2018,08X293,0.8281264901835225,High school,Common Core English,111,66.4,37,74,30,46,0.3333333333333333,0.6666666666666666,0.2702702702702703,0.4144144144144144
2018,08X293,0.8281264901835225,High school,Common Core Geometry,118,56.9,74,44,4,24,0.6271186440677966,0.3728813559322034,0.03389830508474576,0.2033898305084746
2018,08X312,0.8442179973682891,High school,Common Core Algebra,256,56.7,187,69,0,29,0.73046875,0.26953125,0,0.11328125
2018,08X312,0.8442179973682891,High school,Common Core Algebra2,32,55.9,23,9,0,9,0.71875,0.28125,0,0.28125
2018,08X312,0.8442179973682891,High school,Common Core English,250,62.5,100,150,41,59,0.4,0.6,0.164,0.236
2018,08X312,0.8442179973682891,High school,Common Core Geometry,23,61.9,12,11,0,4,0.5217391304347826,0.4782608695652174,0,0.17391304347826086
2018,08X320,0.8213418903439216,High school,Common Core Algebra,138,60.4,74,64,3,40,0.5362318840579711,0.463768115942029,0.021739130434782608,0.2898550724637681
2018,08X320,0.8213418903439216,High school,Common Core Algebra2,37,55.9,27,10,0,10,0.7297297297297297,0.2702702702702703,0,0.2702702702702703
2018,08X320,0.8213418903439216,High school,Common Core English,136,58.3,65,71,28,44,0.47794117647058826,0.5220588235294118,0.20588235294117646,0.3235294117647059
2018,08X320,0.8213418903439216,High school,Common Core Geometry,40,57.3,25,15,2,11,0.625,0.375,0.05,0.275
2018,08X332,0.8315347861554597,High school,Common Core Algebra,50,58.1,31,19,1,8,0.62,0.38,0.02,0.16
2018,08X332,0.8315347861554597,High school,Common Core English,53,61.4,25,28,8,15,0.4716981132075472,0.5283018867924528,0.1509433962264151,0.2830188679245283
2018,08X332,0.8315347861554597,High school,Common Core Geometry,6,56,6,0,0,0,1,0,0,0
2018,08X348,0.8542231318103878,High school,Common Core Algebra,157,56.8,107,50,3,28,0.6815286624203821,0.3184713375796178,0.01910828025477707,0.17834394904458598
2018,08X348,0.8542231318103878,High school,Common Core Algebra2,55,46.2,52,3,0,3,0.9454545454545454,0.05454545454545454,0,0.05454545454545454
2018,08X348,0.8542231318103878,High school,Common Core English,130,63.9,52,78,34,47,0.4,0.6,0.26153846153846155,0.36153846153846153
2018,08X348,0.8542231318103878,High school,Common Core Geometry,79,50.9,60,19,2,14,0.759493670886076,0.24050632911392406,0.02531645569620253,0.17721518987341772
2018,08X349,0.8136502067655976,High school,Common Core Algebra,187,58.1,113,74,7,48,0.6042780748663101,0.39572192513368987,0.0374331550802139,0.25668449197860965
2018,08X349,0.8136502067655976,High school,Common Core Algebra2,14,63.1,6,8,0,8,0.42857142857142855,0.5714285714285714,0,0.5714285714285714
2018,08X349,0.8136502067655976,High school,Common Core English,114,66.4,34,80,29,44,0.2982456140350877,0.7017543859649122,0.2543859649122807,0.38596491228070173
2018,08X349,0.8136502067655976,High school,Common Core Geometry,89,55.2,58,31,1,14,0.651685393258427,0.34831460674157305,0.011235955056179775,0.15730337078651685
2018,08X367,0.8307583417593529,Secondary School,Common Core Algebra,148,70.2,42,106,39,87,0.28378378378378377,0.7162162162162162,0.2635135135135135,0.5878378378378378
2018,08X367,0.8307583417593529,Secondary School,Common Core Algebra2,30,65.8,12,18,2,18,0.4,0.6,0.06666666666666667,0.6
2018,08X367,0.8307583417593529,Secondary School,Common Core English,98,65.1,36,62,28,39,0.3673469387755102,0.6326530612244898,0.2857142857142857,0.3979591836734694
2018,08X367,0.8307583417593529,Secondary School,Common Core Geometry,31,60.4,18,13,4,11,0.5806451612903226,0.41935483870967744,0.12903225806451613,0.3548387096774194
2018,08X376,0.8309270645785916,Secondary School,Common Core Algebra,98,63.7,41,57,5,34,0.41836734693877553,0.5816326530612245,0.05102040816326531,0.3469387755102041
2018,08X376,0.8309270645785916,Secondary School,Common Core Algebra2,8,53,6,2,0,2,0.75,0.25,0,0.25
2018,08X376,0.8309270645785916,Secondary School,Common Core English,73,63.6,28,45,24,30,0.3835616438356164,0.6164383561643836,0.3287671232876712,0.410958904109589
2018,08X405,0.8549319809537942,High school,Common Core Algebra,341,63.4,156,185,21,130,0.4574780058651026,0.5425219941348973,0.06158357771260997,0.3812316715542522
2018,08X405,0.8549319809537942,High school,Common Core Algebra2,29,66.2,13,16,2,16,0.4482758620689655,0.5517241379310345,0.06896551724137931,0.5517241379310345
2018,08X405,0.8549319809537942,High school,Common Core English,255,62.9,99,156,60,80,0.38823529411764707,0.611764705882353,0.23529411764705882,0.3137254901960784
2018,08X405,0.8549319809537942,High school,Common Core Geometry,81,67.4,31,50,17,40,0.38271604938271603,0.6172839506172839,0.20987654320987653,0.49382716049382713
2018,08X432,0.8253147760114252,High school,Common Core Algebra,191,65.1,62,129,3,73,0.32460732984293195,0.675392670157068,0.015706806282722512,0.38219895287958117
2018,08X432,0.8253147760114252,High school,Common Core Algebra2,11,72.6,1,10,0,10,0.09090909090909091,0.9090909090909091,0,0.9090909090909091
2018,08X432,0.8253147760114252,High school,Common Core English,138,55.2,69,69,12,28,0.5,0.5,0.08695652173913043,0.2028985507246377
2018,08X432,0.8253147760114252,High school,Common Core Geometry,68,59.5,36,32,0,16,0.5294117647058824,0.47058823529411764,0,0.23529411764705882
2018,08X452,0.7960569293091779,High school,Common Core Algebra,232,55.9,175,57,4,29,0.7543103448275862,0.24568965517241378,0.017241379310344827,0.125
2018,08X452,0.7960569293091779,High school,Common Core Algebra2,57,51.7,43,14,4,14,0.7543859649122807,0.24561403508771928,0.07017543859649122,0.24561403508771928
2018,08X452,0.7960569293091779,High school,Common Core English,185,56.3,93,92,35,48,0.5027027027027027,0.4972972972972973,0.1891891891891892,0.2594594594594595
2018,08X519,0.7119719184189438,High school,Common Core Algebra,54,54.8,39,15,0,10,0.7222222222222222,0.2777777777777778,0,0.18518518518518517
2018,08X519,0.7119719184189438,High school,Common Core English,65,50,45,20,4,6,0.6923076923076923,0.3076923076923077,0.06153846153846154,0.09230769230769231
2018,08X530,0.8141505794074212,High school,Common Core Algebra,106,61.5,60,46,3,26,0.5660377358490566,0.4339622641509434,0.02830188679245283,0.24528301886792453
2018,08X530,0.8141505794074212,High school,Common Core English,79,56.2,48,31,8,13,0.6075949367088608,0.3924050632911392,0.10126582278481013,0.16455696202531644
2018,08X530,0.8141505794074212,High school,Common Core Geometry,24,46.6,21,3,0,1,0.875,0.125,0,0.041666666666666664
2018,08X558,0.8355303064439538,High school,Common Core Algebra,195,59.3,120,75,8,48,0.6153846153846154,0.38461538461538464,0.041025641025641026,0.24615384615384617
2018,08X558,0.8355303064439538,High school,Common Core Algebra2,56,65.3,22,34,4,34,0.39285714285714285,0.6071428571428571,0.07142857142857142,0.6071428571428571
2018,08X558,0.8355303064439538,High school,Common Core English,164,73.1,35,129,80,101,0.21341463414634146,0.7865853658536586,0.4878048780487805,0.6158536585365854
2018,08X558,0.8355303064439538,High school,Common Core Geometry,122,52,95,27,1,18,0.7786885245901639,0.22131147540983606,0.00819672131147541,0.14754098360655737
2018,08X559,0.680504959870328,High school,Common Core Algebra,134,52.9,107,27,0,12,0.7985074626865671,0.20149253731343283,0,0.08955223880597014
2018,08X559,0.680504959870328,High school,Common Core English,97,55.7,52,45,10,17,0.5360824742268041,0.4639175257731959,0.10309278350515463,0.17525773195876287
2018,08X561,0.8067889857015192,High school,Common Core Algebra,251,61.7,122,129,3,84,0.4860557768924303,0.5139442231075697,0.01195219123505976,0.3346613545816733
2018,08X561,0.8067889857015192,High school,Common Core Algebra2,36,55.9,27,9,0,9,0.75,0.25,0,0.25
2018,08X561,0.8067889857015192,High school,Common Core English,112,63.4,41,71,19,36,0.36607142857142855,0.6339285714285714,0.16964285714285715,0.32142857142857145
2018,09X227,0.8408377600612063,High school,Common Core Algebra,167,59.1,107,60,1,30,0.6407185628742516,0.3592814371257485,0.005988023952095809,0.17964071856287425
2018,09X227,0.8408377600612063,High school,Common Core Algebra2,32,66.2,8,24,0,24,0.25,0.75,0,0.75
2018,09X227,0.8408377600612063,High school,Common Core English,180,58,89,91,21,41,0.49444444444444446,0.5055555555555555,0.11666666666666667,0.22777777777777777
2018,09X227,0.8408377600612063,High school,Common Core Geometry,31,59.8,17,14,0,8,0.5483870967741935,0.45161290322580644,0,0.25806451612903225
2018,09X231,0.8720316094383362,Secondary School,Common Core Algebra,161,57.2,113,48,2,20,0.7018633540372671,0.2981366459627329,0.012422360248447204,0.12422360248447205
2018,09X231,0.8720316094383362,Secondary School,Common Core Algebra2,8,46.1,7,1,0,1,0.875,0.125,0,0.125
2018,09X231,0.8720316094383362,Secondary School,Common Core English,82,63,32,50,19,29,0.3902439024390244,0.6097560975609756,0.23170731707317074,0.35365853658536583
2018,09X231,0.8720316094383362,Secondary School,Common Core Geometry,67,48.1,63,4,0,2,0.9402985074626866,0.05970149253731343,0,0.029850746268656716
2018,09X241,0.8666995985935215,Secondary School,Common Core Algebra,147,66.2,49,98,8,66,0.3333333333333333,0.6666666666666666,0.05442176870748299,0.4489795918367347
2018,09X241,0.8666995985935215,Secondary School,Common Core Algebra2,64,65.5,24,40,2,40,0.375,0.625,0.03125,0.625
2018,09X241,0.8666995985935215,Secondary School,Common Core English,84,69.9,24,60,29,40,0.2857142857142857,0.7142857142857143,0.34523809523809523,0.47619047619047616
2018,09X241,0.8666995985935215,Secondary School,Common Core Geometry,34,70.4,8,26,5,20,0.23529411764705882,0.7647058823529411,0.14705882352941177,0.5882352941176471
2018,09X250,0.857517997961061,High school,Common Core Algebra,121,67.4,35,86,17,66,0.2892561983471074,0.7107438016528925,0.14049586776859505,0.5454545454545454
2018,09X250,0.857517997961061,High school,Common Core Algebra2,68,57.4,46,22,0,22,0.6764705882352942,0.3235294117647059,0,0.3235294117647059
2018,09X250,0.857517997961061,High school,Common Core English,103,67.2,32,71,26,39,0.3106796116504854,0.6893203883495146,0.2524271844660194,0.3786407766990291
2018,09X250,0.857517997961061,High school,Common Core Geometry,80,52.3,56,24,3,14,0.7,0.3,0.0375,0.175
2018,09X252,0.8597678830154296,High school,Common Core Algebra,142,61.3,75,67,2,49,0.528169014084507,0.47183098591549294,0.014084507042253521,0.34507042253521125
2018,09X252,0.8597678830154296,High school,Common Core Algebra2,31,54.3,23,8,0,8,0.7419354838709677,0.25806451612903225,0,0.25806451612903225
2018,09X252,0.8597678830154296,High school,Common Core English,105,74,18,87,46,57,0.17142857142857143,0.8285714285714286,0.4380952380952381,0.5428571428571428
2018,09X260,0.916778171516515,High school,Common Core Algebra,87,76.8,5,82,35,66,0.05747126436781609,0.9425287356321839,0.40229885057471265,0.7586206896551724
2018,09X260,0.916778171516515,High school,Common Core Algebra2,83,70.5,21,62,12,62,0.25301204819277107,0.7469879518072289,0.14457831325301204,0.7469879518072289
2018,09X260,0.916778171516515,High school,Common Core English,111,83.1,4,107,80,89,0.036036036036036036,0.963963963963964,0.7207207207207207,0.8018018018018018
2018,09X260,0.916778171516515,High school,Common Core Geometry,128,70.8,27,101,24,83,0.2109375,0.7890625,0.1875,0.6484375
2018,09X263,0.7831107498703738,High school,Common Core Algebra,188,58.2,123,65,2,34,0.6542553191489362,0.34574468085106386,0.010638297872340425,0.18085106382978725
2018,09X263,0.7831107498703738,High school,Common Core English,106,65.8,38,68,30,40,0.3584905660377358,0.6415094339622641,0.2830188679245283,0.37735849056603776
2018,09X263,0.7831107498703738,High school,Common Core Geometry,12,63.5,7,5,0,4,0.5833333333333334,0.4166666666666667,0,0.3333333333333333
2018,09X297,0.8390133551878352,High school,Common Core Algebra,221,63.3,100,121,12,72,0.45248868778280543,0.5475113122171946,0.05429864253393665,0.3257918552036199
2018,09X297,0.8390133551878352,High school,Common Core Algebra2,50,68.7,14,36,8,36,0.28,0.72,0.16,0.72
2018,09X297,0.8390133551878352,High school,Common Core English,98,66.5,30,68,23,41,0.30612244897959184,0.6938775510204082,0.23469387755102042,0.41836734693877553
2018,09X297,0.8390133551878352,High school,Common Core Geometry,16,66.9,5,11,0,10,0.3125,0.6875,0,0.625
2018,09X324,0.907087549191831,Secondary School,Common Core Algebra,88,66.6,32,56,5,43,0.36363636363636365,0.6363636363636364,0.056818181818181816,0.48863636363636365
2018,09X324,0.907087549191831,Secondary School,Common Core Algebra2,83,67.2,27,56,4,56,0.3253012048192771,0.6746987951807228,0.04819277108433735,0.6746987951807228
2018,09X324,0.907087549191831,Secondary School,Common Core English,97,67.4,29,68,25,36,0.29896907216494845,0.7010309278350515,0.25773195876288657,0.3711340206185567
2018,09X324,0.907087549191831,Secondary School,Common Core Geometry,53,59.2,34,19,1,13,0.6415094339622641,0.3584905660377358,0.018867924528301886,0.24528301886792453
2018,09X327,0.8793462547518338,Secondary School,Common Core Algebra,103,68.3,34,69,26,61,0.3300970873786408,0.6699029126213593,0.2524271844660194,0.5922330097087378
2018,09X327,0.8793462547518338,Secondary School,Common Core Algebra2,78,70.3,18,60,12,60,0.23076923076923078,0.7692307692307693,0.15384615384615385,0.7692307692307693
2018,09X327,0.8793462547518338,Secondary School,Common Core English,147,69.5,41,106,55,68,0.2789115646258503,0.7210884353741497,0.3741496598639456,0.46258503401360546
2018,09X327,0.8793462547518338,Secondary School,Common Core Geometry,84,67.3,32,52,18,37,0.38095238095238093,0.6190476190476191,0.21428571428571427,0.44047619047619047
2018,09X329,0.8425509899512487,High school,Common Core Algebra,136,56.3,98,38,1,19,0.7205882352941176,0.27941176470588236,0.007352941176470588,0.13970588235294118
2018,09X329,0.8425509899512487,High school,Common Core Algebra2,32,54.5,27,5,1,5,0.84375,0.15625,0.03125,0.15625
2018,09X329,0.8425509899512487,High school,Common Core English,100,62.5,43,57,27,36,0.43,0.57,0.27,0.36
2018,09X329,0.8425509899512487,High school,Common Core Geometry,32,49.8,24,8,1,2,0.75,0.25,0.03125,0.0625
2018,09X365,0.8741300689574629,High school,Common Core Algebra,290,67.6,81,209,21,137,0.2793103448275862,0.7206896551724138,0.07241379310344828,0.4724137931034483
2018,09X365,0.8741300689574629,High school,Common Core Algebra2,16,65,9,7,1,7,0.5625,0.4375,0.0625,0.4375
2018,09X365,0.8741300689574629,High school,Common Core English,176,62.3,77,99,25,37,0.4375,0.5625,0.14204545454545456,0.21022727272727273
2018,09X403,0.8234825336994414,High school,Common Core English,111,67.4,33,78,26,37,0.2972972972972973,0.7027027027027027,0.23423423423423423,0.3333333333333333
2018,09X404,0.6515797299674804,High school,Common Core Algebra,92,62.1,47,45,5,22,0.5108695652173914,0.4891304347826087,0.05434782608695652,0.2391304347826087
2018,09X404,0.6515797299674804,High school,Common Core English,85,63.6,28,57,19,28,0.32941176470588235,0.6705882352941176,0.2235294117647059,0.32941176470588235
2018,09X404,0.6515797299674804,High school,Common Core Geometry,7,59.1,5,2,0,1,0.7142857142857143,0.2857142857142857,0,0.14285714285714285
2018,09X412,0.8124818187920965,High school,Common Core Algebra,166,59.4,94,72,11,46,0.5662650602409639,0.43373493975903615,0.06626506024096386,0.27710843373493976
2018,09X412,0.8124818187920965,High school,Common Core English,97,57.2,48,49,15,26,0.4948453608247423,0.5051546391752577,0.15463917525773196,0.26804123711340205
2018,09X412,0.8124818187920965,High school,Common Core Geometry,39,47.7,36,3,1,1,0.9230769230769231,0.07692307692307693,0.02564102564102564,0.02564102564102564
2018,09X413,0.919685793144171,Secondary School,Common Core Algebra,85,68.9,27,58,27,46,0.3176470588235294,0.6823529411764706,0.3176470588235294,0.5411764705882353
2018,09X413,0.919685793144171,Secondary School,Common Core Algebra2,46,63.6,21,25,8,25,0.45652173913043476,0.5434782608695652,0.17391304347826086,0.5434782608695652
2018,09X413,0.919685793144171,Secondary School,Common Core English,86,70.4,17,69,30,40,0.19767441860465115,0.8023255813953488,0.3488372093023256,0.46511627906976744
2018,09X413,0.919685793144171,Secondary School,Common Core Geometry,67,59.4,41,26,1,16,0.6119402985074627,0.3880597014925373,0.014925373134328358,0.23880597014925373
2018,09X505,0.9049416547193437,Secondary School,Common Core Algebra,189,61.9,94,95,5,73,0.4973544973544973,0.5026455026455027,0.026455026455026454,0.3862433862433862
2018,09X505,0.9049416547193437,Secondary School,Common Core Algebra2,109,55.3,74,35,0,35,0.6788990825688074,0.3211009174311927,0,0.3211009174311927
2018,09X505,0.9049416547193437,Secondary School,Common Core English,148,72.9,31,117,66,81,0.20945945945945946,0.7905405405405406,0.44594594594594594,0.5472972972972973
2018,09X505,0.9049416547193437,Secondary School,Common Core Geometry,64,68.6,16,48,9,34,0.25,0.75,0.140625,0.53125
2018,09X517,0.750765936662835,High school,Common Core Algebra,197,59.3,122,75,4,45,0.6192893401015228,0.38071065989847713,0.02030456852791878,0.22842639593908629
2018,09X517,0.750765936662835,High school,Common Core Algebra2,22,54.8,19,3,0,3,0.8636363636363636,0.13636363636363635,0,0.13636363636363635
2018,09X517,0.750765936662835,High school,Common Core English,178,58.5,75,103,27,46,0.42134831460674155,0.5786516853932584,0.15168539325842698,0.25842696629213485
2018,09X517,0.750765936662835,High school,Common Core Geometry,52,48.9,46,6,0,3,0.8846153846153846,0.11538461538461539,0,0.057692307692307696
2018,09X525,0.8087443609560101,High school,Common Core Algebra,241,57.2,154,87,3,50,0.6390041493775933,0.36099585062240663,0.012448132780082987,0.2074688796680498
2018,09X525,0.8087443609560101,High school,Common Core Algebra2,60,43.2,60,0,0,0,1,0,0,0
2018,09X525,0.8087443609560101,High school,Common Core English,194,55.3,111,83,23,37,0.5721649484536082,0.42783505154639173,0.11855670103092783,0.19072164948453607
2018,09X525,0.8087443609560101,High school,Common Core Geometry,17,41.8,16,1,0,0,0.9411764705882353,0.058823529411764705,0,0
2018,09X543,0.6902559081885181,High school,Common Core Algebra,101,55.9,70,31,0,16,0.693069306930693,0.3069306930693069,0,0.15841584158415842
2018,09X543,0.6902559081885181,High school,Common Core English,65,52.1,36,29,8,13,0.5538461538461539,0.4461538461538462,0.12307692307692308,0.2
2018,09X564,0.8176418681943803,High school,Common Core Algebra,203,56.5,149,54,5,27,0.7339901477832512,0.2660098522167488,0.024630541871921183,0.1330049261083744
2018,09X564,0.8176418681943803,High school,Common Core English,149,49,102,47,8,18,0.6845637583892618,0.31543624161073824,0.053691275167785234,0.12080536912751678
2018,09X568,0.9200797475706818,Secondary School,Common Core Algebra,83,71.2,14,69,10,56,0.1686746987951807,0.8313253012048193,0.12048192771084337,0.6746987951807228
2018,09X568,0.9200797475706818,Secondary School,Common Core Algebra2,10,77.3,1,9,4,9,0.1,0.9,0.4,0.9
2018,09X568,0.9200797475706818,Secondary School,Common Core English,100,78.3,8,92,57,73,0.08,0.92,0.57,0.73
2018,09X568,0.9200797475706818,Secondary School,Common Core Geometry,83,62,46,37,3,26,0.5542168674698795,0.4457831325301205,0.03614457831325301,0.3132530120481928
2018,10X141,0.9191541559303205,Secondary School,Common Core Algebra,233,69.5,64,169,54,138,0.27467811158798283,0.7253218884120172,0.2317596566523605,0.592274678111588
2018,10X141,0.9191541559303205,Secondary School,Common Core Algebra2,104,69.2,31,73,23,73,0.2980769230769231,0.7019230769230769,0.22115384615384615,0.7019230769230769
2018,10X141,0.9191541559303205,Secondary School,Common Core English,177,74.2,40,137,93,105,0.22598870056497175,0.7740112994350282,0.5254237288135594,0.5932203389830508
2018,10X141,0.9191541559303205,Secondary School,Common Core Geometry,204,64,89,115,38,84,0.4362745098039216,0.5637254901960784,0.18627450980392157,0.4117647058823529
2018,10X213,0.7953866623971025,High school,Common Core Algebra,201,58.7,120,81,10,46,0.5970149253731343,0.40298507462686567,0.04975124378109453,0.22885572139303484
2018,10X213,0.7953866623971025,High school,Common Core Algebra2,21,51,18,3,0,3,0.8571428571428571,0.14285714285714285,0,0.14285714285714285
2018,10X213,0.7953866623971025,High school,Common Core English,112,67.3,33,79,34,43,0.29464285714285715,0.7053571428571429,0.30357142857142855,0.38392857142857145
2018,10X213,0.7953866623971025,High school,Common Core Geometry,63,48.2,52,11,1,4,0.8253968253968254,0.1746031746031746,0.015873015873015872,0.06349206349206349
2018,10X225,0.8127164388363126,Secondary School,Common Core Algebra,202,61.3,107,95,10,59,0.5297029702970297,0.47029702970297027,0.04950495049504951,0.29207920792079206
2018,10X225,0.8127164388363126,Secondary School,Common Core English,93,69.1,23,70,24,37,0.24731182795698925,0.7526881720430108,0.25806451612903225,0.3978494623655914
2018,10X225,0.8127164388363126,Secondary School,Common Core Geometry,55,53.4,45,10,0,5,0.8181818181818182,0.18181818181818182,0,0.09090909090909091
2018,10X237,0.8341061536742177,High school,Common Core Algebra,168,60.5,97,71,4,45,0.5773809523809523,0.4226190476190476,0.023809523809523808,0.26785714285714285
2018,10X237,0.8341061536742177,High school,Common Core Algebra2,29,55.9,19,10,0,10,0.6551724137931034,0.3448275862068966,0,0.3448275862068966
2018,10X237,0.8341061536742177,High school,Common Core English,135,60.8,61,74,27,34,0.45185185185185184,0.5481481481481482,0.2,0.2518518518518518
2018,10X237,0.8341061536742177,High school,Common Core Geometry,18,51.4,17,1,0,1,0.9444444444444444,0.05555555555555555,0,0.05555555555555555
2018,10X243,0.8438589807461243,Secondary School,Common Core Algebra,221,61,112,109,7,51,0.5067873303167421,0.49321266968325794,0.03167420814479638,0.23076923076923078
2018,10X243,0.8438589807461243,Secondary School,Common Core Algebra2,69,54.2,58,11,0,11,0.8405797101449275,0.15942028985507245,0,0.15942028985507245
